Year,Month,Day,Temperature (°F),Dew Point (°F),Humidity (%),Wind Speed (mph),Pressure (in),Precipitation (in),สถานีบ้านมาบป่าแฝก (1687),สถานีบ้านลานตาเกลี้ยง (501261),Rainfall_Avg (mm)
2021,3,9,85.1,63.1,52.3,1.8,29.4,0,0.0,0.0,0.0
2021,3,10,85.5,64.1,50.4,1.3,29.4,0,0.0,0.0,0.0
2021,3,11,86.6,67.5,55.1,1.1,29.5,0,0.0,0.0,0.0
2021,3,12,87.9,68.8,55.8,0.9,29.5,0,0.0,0.0,0.0
2021,3,13,88.3,70.3,56.3,2.1,29.4,0,0.0,0.0,0.0
2021,3,14,86.4,69.9,59,1.3,29.4,0,0.0,0.0,0.0
2021,3,15,89.5,68.8,52,3.3,29.4,0,0.0,0.0,0.0
2021,3,16,90.9,69.4,50.8,1.4,29.3,0,0.0,0.0,0.0
2021,3,17,91,70.1,50.8,2.3,29.3,0,0.0,0.0,0.0
2021,3,18,92.1,69.1,47.9,0.9,29.3,0,0.0,0.0,0.0
2021,3,19,92.5,66.8,43.4,3.4,29.3,0,0.0,0.0,0.0
2021,3,20,94,65.4,40,3.5,29.3,0,0.0,0.0,0.0
2021,3,21,95,67.4,41.3,3.3,29.3,0,0.0,0.0,0.0
2021,3,22,88.4,70.3,55.8,3,29.4,0,0.0,0.0,0.0
2021,3,23,88.8,68.5,51.8,1.8,29.5,0,0.0,0.0,0.0
2021,3,24,87,68.6,56,1.1,29.4,0,0.0,0.0,0.0
2021,3,25,92.4,71.9,52.1,3.5,29.3,0,0.0,0.0,0.0
2021,3,26,87.9,72.1,60.6,2.8,29.3,0.08,0.0,0.0,0.0
2021,3,27,89.6,70.4,55,2.1,29.3,0.08,0.0,0.0,0.0
2021,3,28,91.6,71,51.1,7.1,29.3,0,0.0,0.0,0.0
2021,3,29,92.4,66.5,44.1,7.4,29.3,0,0.0,0.0,0.0
2021,3,30,88.6,66,47.3,7.8,29.2,0,0.0,0.0,0.0
2021,3,31,91.4,65.4,44,6.9,29.2,0,0.0,0.0,0.0
2021,4,1,92.9,65.4,42.9,8.1,29.2,0,0.0,0.0,0.0
2021,4,2,91.4,67.9,46.6,3.8,29.3,0,0.0,0.0,0.0
2021,4,3,92.4,71.6,52.5,2.8,29.3,0,21.0,16.5,18.75
2021,4,4,80.5,72.3,76.9,2.9,29.4,3.45,4.0,10.5,7.25
2021,4,5,78.3,73.1,84,0.9,29.4,3.65,1.5,3.0,2.25
2021,4,6,79.1,73.8,84.4,2.3,29.4,0.52,52.5,0.0,26.25
2021,4,7,81.5,70.5,71.4,2.5,29.5,4.31,0.0,0.0,0.0
2021,4,8,87.4,72.1,62.5,2.4,29.4,0,0.0,0.0,0.0
2021,4,9,86.8,70.9,60.9,3.9,29.4,0,1.5,35.0,18.25
2021,4,10,84.1,72.9,71.5,1.8,29.4,0.39,0.0,0.0,0.0
2021,4,11,85.5,75.6,72.8,1.8,29.5,0.06,0.0,0.0,0.0
2021,4,12,84.6,73.8,70.4,0.8,29.4,0.06,0.5,0.0,0.25
2021,4,13,86.4,70.9,61.5,3.4,29.4,0,0.0,0.0,0.0
2021,4,14,82.3,74.3,78.4,1.9,29.4,1.61,0.0,2.5,1.25
2021,4,15,83.8,73,71.8,1.8,29.4,1.61,0.0,0.0,0.0
2021,4,16,86.6,72.8,64,2.5,29.4,0.01,0.0,0.0,0.0
2021,4,17,81.3,73.4,78.1,1.1,29.4,0.09,1.0,0.5,0.75
2021,4,18,81.1,75.3,82.4,1.9,29.4,0.29,31.0,4.0,17.5
2021,4,19,82.9,73.8,76,3,29.4,0.28,5.5,0.0,2.75
2021,4,20,85.3,73.3,70,1.4,29.3,0,0.0,0.0,0.0
2021,4,21,87.9,74.5,66.8,1.5,29.4,0,0.0,0.0,0.0
2021,4,22,90,72.8,57.6,6.5,29.3,0,0.0,0.0,0.0
2021,4,23,90,72.1,55.9,9.4,29.3,0,0.0,0.0,0.0
2021,4,24,91,72.5,55.5,6.3,29.3,0,0.0,0.0,0.0
2021,4,25,91,72.5,55.1,6.4,29.3,0,30.0,30.0,30.0
2021,4,26,80.8,75.4,84.3,3.6,29.4,1.61,1.0,3.0,2.0
2021,4,27,78.5,75.5,90.6,1.3,29.4,1.63,36.0,8.5,22.25
2021,4,28,80.4,75.6,86.8,0.8,29.4,1.51,48.0,58.5,53.25
2021,4,29,80.8,75,84,1.3,29.4,0.41,14.0,7.0,10.5
2021,4,30,79.3,75.8,89,1,29.4,0.57,0.0,0.0,0.0
2021,5,1,82.1,75.4,80.9,0.9,29.4,0.24,0.0,0.0,0.0
2021,5,2,83.9,75.8,77.5,2.1,29.4,0,0.0,0.0,0.0
2021,5,3,85.5,75.6,73.6,2,29.4,0,0.0,0.0,0.0
2021,5,4,88.1,75,66.1,1.9,29.3,0,0.0,0.0,0.0
2021,5,5,87.4,76.3,70.3,1.8,29.4,0,0.0,0.0,0.0
2021,5,6,82.9,74.3,75.5,2.5,29.4,0,0.0,0.0,0.0
2021,5,7,84.1,75.5,76.4,1,29.4,0,0.0,0.0,0.0
2021,5,8,86,76.6,74.6,1.4,29.4,0,32.0,10.5,21.25
2021,5,9,81.1,75.9,84.5,2,29.4,1.81,0.0,0.0,0.0
2021,5,10,85.5,75.9,74.4,2.4,29.3,0.02,0.0,0.0,0.0
2021,5,11,88.4,73.4,61.5,4.5,29.3,0.02,0.0,0.0,0.0
2021,5,12,89.1,74.3,61.8,4.3,29.3,0,0.0,0.0,0.0
2021,5,13,89.1,74,61.3,6.1,29.3,0,0.0,0.0,0.0
2021,5,14,90.1,74.6,61.3,4.3,29.3,0,0.0,0.0,0.0
2021,5,15,91.4,75.3,59.4,3.3,29.3,0,0.0,0.0,0.0
2021,5,16,91.3,74.5,58.4,2,29.3,0,0.0,0.0,0.0
2021,5,17,88.9,76.4,68,1.6,29.3,0,0.0,0.0,0.0
2021,5,18,89.1,76.8,68.4,2.6,29.3,0,0.0,0.0,0.0
2021,5,19,91.3,74.4,58.4,7.9,29.3,0,0.0,0.0,0.0
2021,5,20,91.4,74.3,57.8,6.4,29.3,0,0.0,0.0,0.0
2021,5,21,90.9,74.4,59.1,6.8,29.3,0,0.0,0.0,0.0
2021,5,22,91.1,74.8,59.8,5.6,29.2,0,0.0,0.0,0.0
2021,5,23,89.8,72.9,58,7.6,29.3,0,0.0,0.0,0.0
2021,5,24,90.6,72.5,56.3,5.8,29.3,0,0.0,0.0,0.0
2021,5,25,86.8,74.8,69.3,2.5,29.3,1.45,0.0,16.0,8.0
2021,5,26,84.5,73.8,71.8,3.6,29.3,1.48,0.0,0.0,0.0
2021,5,27,88.4,74.4,64.9,2.4,29.3,0.03,2.0,0.0,1.0
2021,5,28,83.4,77.9,84.4,1.3,29.3,0.21,16.5,1.5,9.0
2021,5,29,81.6,77.8,88.4,1.5,29.3,0.84,21.5,28.0,24.75
2021,5,30,84.4,77.5,81.9,2.1,29.3,0.59,2.0,21.5,11.75
2021,5,31,86.9,75.8,72.1,3.4,29.3,0.97,0.0,0.0,0.0
2021,6,1,89.5,74,61.3,5,29.3,0,0.0,0.0,0.0
2021,6,2,90.3,74.6,60.8,6.8,29.3,0,0.0,0.0,0.0
2021,6,3,90.4,74,59.3,8,29.3,0,0.0,0.0,0.0
2021,6,4,90.1,74.1,60.1,8.8,29.3,0,0.0,0.0,0.0
2021,6,5,87.6,73,61.9,7.4,29.3,0,0.0,0.0,0.0
2021,6,6,85.8,72.9,65,9.4,29.3,0,0.0,0.0,0.0
2021,6,7,86,72.9,65.3,8.6,29.3,0,0.0,0.0,0.0
2021,6,8,85,72.6,67.1,6.5,29.3,0,12.5,0.5,6.5
2021,6,9,83.1,73,72.5,5.4,29.3,0.06,0.0,0.5,0.25
2021,6,10,83.3,72.9,70.8,3.9,29.3,0.03,4.0,0.5,2.25
2021,6,11,84.1,71,65.3,6,29.3,0.02,0.0,0.0,0.0
2021,6,12,83.9,69.5,62,7.4,29.3,0,0.0,0.0,0.0
2021,6,13,81.8,73.8,76.9,2.4,29.3,0.02,4.5,5.5,5.0
2021,6,14,79.1,76,90.4,1.1,29.3,0.28,1.5,1.5,1.5
2021,6,15,79.5,76.1,88.6,1.1,29.3,0.24,4.0,10.5,7.25
2021,6,16,79.3,75.3,87.9,1.3,29.3,0.52,7.0,11.5,9.25
2021,6,17,82.5,73.4,74.9,4.4,29.4,0.52,0.0,0.0,0.0
2021,6,18,85.4,70.8,63.5,6.8,29.4,0.19,0.0,0.0,0.0
2021,6,19,86.4,71.8,61.8,5.9,29.4,0,0.0,0.0,0.0
2021,6,20,86.5,72.1,62.5,9.4,29.3,0,0.0,0.0,0.0
2021,6,21,86.3,71.6,61.6,9.5,29.3,0,0.0,0.0,0.0
2021,6,22,86.4,71.9,62.5,9,29.3,0,0.0,0.0,0.0
2021,6,23,85.8,72,63.9,6.6,29.3,0,0.0,0.0,0.0
2021,6,24,84.1,71.1,65.1,7.6,29.3,0.02,0.0,0.0,0.0
2021,6,25,86.9,71.1,59.9,7.3,29.3,0.02,0.0,0.0,0.0
2021,6,26,87.5,73.6,64.8,4.4,29.3,0,0.5,0.0,0.25
2021,6,27,86.5,73.1,65.3,5.6,29.4,0,0.0,0.0,0.0
2021,6,28,85.3,73.6,69,6.4,29.4,0.01,0.0,0.0,0.0
2021,6,29,85.9,71.9,63.1,9,29.3,0,0.0,0.0,0.0
2021,6,30,85.5,71.9,64.1,8.5,29.3,0,0.0,0.0,0.0
2021,7,1,85.4,71,62.9,6,29.3,0.02,0.0,0.5,0.25
2021,7,2,85.1,72,65.8,5.3,29.4,0.01,0.0,0.0,0.0
2021,7,3,84.3,71.3,65.5,6.5,29.3,0.09,1.0,0.0,0.5
2021,7,4,87.8,71.9,59.5,10.1,29.3,0.09,1.0,0.0,0.5
2021,7,5,89,73,59.6,7.6,29.3,0,0.0,0.0,0.0
2021,7,6,86.8,73.4,64.5,8.1,29.2,0,4.0,2.0,3.0
2021,7,7,86.3,74.5,69.4,3.8,29.3,0.07,0.0,0.5,0.25
2021,7,8,84,73.1,70.1,4.5,29.3,0.07,0.0,0.0,0.0
2021,7,9,81.6,76.8,86,1.4,29.3,0.98,9.5,24.5,17.0
2021,7,10,79.4,76.5,91.5,1.8,29.3,1.86,25.0,24.5,24.75
2021,7,11,78.9,77.1,94.1,1.3,29.3,2.24,22.0,33.0,27.5
2021,7,12,81.1,77.3,88.4,1,29.4,1.78,0.0,12.0,6.0
2021,7,13,84.4,75.8,77.1,0.9,29.3,0.95,0.0,0.0,0.0
2021,7,14,87.1,75.8,70.4,1,29.3,0,0.0,1.0,0.5
2021,7,15,83.3,76.1,79.5,1,29.3,0.02,8.5,5.5,7.0
2021,7,16,80.8,76.8,88.6,0,29.4,1.02,0.0,9.5,4.75
2021,7,17,84,74.3,72.4,1.4,29.3,0.91,0.0,0.0,0.0
2021,7,18,84.4,73.1,68.6,5,29.3,0,0.0,0.0,0.0
2021,7,19,83.8,74.3,73.3,5.8,29.2,0,8.5,7.5,8.0
2021,7,20,82.1,73.4,75,2.5,29.3,0.03,8.5,0.5,4.5
2021,7,21,81.8,75.5,82.1,0.3,29.3,0.08,6.0,8.0,7.0
2021,7,22,80.9,76.1,86.1,2.6,29.3,0.35,5.0,7.5,6.25
2021,7,23,81.8,75.3,81.8,2.1,29.3,0.25,1.5,0.5,1.0
2021,7,24,81.5,74.5,80.1,3.9,29.3,0.21,1.5,2.5,2.0
2021,7,25,82.1,73.4,74.6,5.6,29.2,0.21,0.0,0.5,0.25
2021,7,26,79,74,85.9,2.8,29.2,0.74,15.5,27.5,21.5
2021,7,27,79.6,75.9,88.3,2,29.2,1.03,19.0,33.0,26.0
2021,7,28,78.9,75.9,91.3,1.9,29.2,1.85,16.0,6.5,11.25
2021,7,29,82.6,75.4,80.3,3.6,29.3,1.5,0.5,0.0,0.25
2021,7,30,85.1,73.9,69.6,5.8,29.3,0.02,0.0,0.0,0.0
2021,7,31,84.4,73.8,70.9,5.8,29.3,0.14,0.0,0.0,0.0
2021,8,1,83.5,73.1,70.9,6.9,29.3,0.14,0.0,0.0,0.0
2021,8,2,81.8,74.3,77.9,2.9,29.3,0.1,1.5,2.0,1.75
2021,8,3,79.8,75.3,85.6,1.6,29.3,0.49,6.5,10.0,8.25
2021,8,4,81.9,75,80.8,1.5,29.3,0.51,0.0,0.0,0.0
2021,8,5,81.4,76.6,85.6,1,29.3,0.09,3.0,2.0,2.5
2021,8,6,82.8,74.9,77.1,3.6,29.3,0.17,0.0,2.0,1.0
2021,8,7,83.9,74.5,74.6,5.4,29.4,0.08,0.0,2.0,1.0
2021,8,8,85.1,74,70.4,5,29.4,0.01,0.5,0.0,0.25
2021,8,9,86.6,74.9,68.3,9.9,29.3,0,0.0,0.0,0.0
2021,8,10,87.1,74.3,65.6,7.4,29.2,0,0.0,0.0,0.0
2021,8,11,85.5,73.3,67,4.4,29.3,0,0.0,0.0,0.0
2021,8,12,84.6,75.5,74.9,2.3,29.4,0.12,0.0,0.0,0.0
2021,8,13,85.4,73.9,69.8,4.3,29.3,0.12,0.5,0.0,0.25
2021,8,14,82.5,75.6,80.3,2,29.3,0.15,11.0,4.5,7.75
2021,8,15,79.6,75.8,88.3,1.6,29.3,0.76,16.5,19.0,17.75
2021,8,16,80.1,76.5,89.6,0.5,29.4,1.11,1.0,0.5,0.75
2021,8,17,84.1,74.1,72.9,1.5,29.4,0.07,0.0,1.0,0.5
2021,8,18,86.6,71.9,62.3,6.1,29.4,0,0.5,0.0,0.25
2021,8,19,86.8,72.8,63.5,6.6,29.3,0,0.0,0.0,0.0
2021,8,20,86.4,75.5,70.4,3.6,29.4,0,0.0,0.0,0.0
2021,8,21,86.4,75.1,70.9,1.9,29.4,0,0.0,0.0,0.0
2021,8,22,87.8,73.9,63.9,7.5,29.3,0,0.0,0.0,0.0
2021,8,23,86.9,72.5,62.4,7.8,29.3,0,0.0,0.0,0.0
2021,8,24,86.6,73.5,65,6.8,29.3,0,0.0,0.0,0.0
2021,8,25,84.6,75.9,75.8,2.3,29.2,0.08,29.0,11.0,20.0
2021,8,26,82.9,77,83.4,1.9,29.3,0.25,12.5,12.0,12.25
2021,8,27,80.1,76.1,87.9,0.8,29.3,1.66,35.5,28.5,32.0
2021,8,28,79.1,75.9,89.5,1.1,29.3,2.78,0.0,54.5,27.25
2021,8,29,79.9,76.1,88.5,0.4,29.3,2.79,7.0,10.0,8.5
2021,8,30,81.9,76.4,84.8,0.8,29.4,1.56,3.5,0.0,1.75
2021,8,31,82.4,77.6,85.6,0.8,29.4,0.15,0.0,0.0,0.0
2021,9,1,79.4,76.6,91.8,1,29.4,0.98,0.0,0.5,0.25
2021,9,2,82,76.3,84,2.9,29.3,0.98,1.5,0.0,0.75
2021,9,3,79.3,75.5,88.6,1.4,29.3,0.24,43.0,19.5,31.25
2021,9,4,80.8,75.6,84.5,1.3,29.3,0.24,43.0,4.0,23.5
2021,9,5,82,73.3,75.9,4.3,29.4,0.11,0.0,0.0,0.0
2021,9,6,82.5,74.5,78.3,1.1,29.4,1.57,50.0,28.5,39.25
2021,9,7,83.3,77,82.4,2.5,29.4,2.45,22.0,0.0,11.0
2021,9,8,83.4,76.4,80.4,2.1,29.3,0.87,2.0,17.5,9.75
2021,9,9,78,75.4,91.9,2.6,29.3,6.76,10.5,22.5,16.5
2021,9,10,78.8,76.1,91.3,1,29.3,7.28,12.5,10.0,11.25
2021,9,11,80.4,75.4,85,2,29.3,1.54,8.0,3.5,5.75
2021,9,12,82.6,72.9,73.4,4.5,29.3,0.5,0.5,0.0,0.25
2021,9,13,84.9,72.5,67.1,6,29.3,0,0.0,0.0,0.0
2021,9,14,81.5,75,80.4,3.1,29.3,0,3.0,3.5,3.25
2021,9,15,83.1,77.4,82.8,1.8,29.3,0.02,0.0,48.0,24.0
2021,9,16,79.6,76.4,90,1.5,29.4,2.24,5.0,4.5,4.75
2021,9,17,81,77.1,87.8,0.9,29.4,1.44,9.5,12.5,11.0
2021,9,18,81.6,76.3,84.1,1.8,29.4,0.21,0.0,0.0,0.0
2021,9,19,85.8,75,72,3.6,29.4,0.13,0.0,0.0,0.0
2021,9,20,83,76.4,80.9,2.1,29.3,0.01,19.0,39.0,29.0
2021,9,21,79.6,75.5,88,3.1,29.3,1.83,23.0,18.5,20.75
2021,9,22,78.9,76.4,92.1,1.1,29.3,2.11,5.5,20.0,12.75
2021,9,23,79.1,76,91.4,1.9,29.4,3.24,53.0,52.5,52.75
2021,9,24,80.3,75.5,85.6,1.4,29.4,3.65,1.0,1.5,1.25
2021,9,25,78.9,75.6,89.8,2.5,29.3,1.45,16.5,18.5,17.5
2021,9,26,76.9,75.3,93.6,2,29.3,1.65,13.0,15.0,14.0
2021,9,27,80,75.9,87.4,0.8,29.4,0.65,0.0,1.5,0.75
2021,9,28,82.1,76.4,83.4,0.6,29.4,0.35,0.0,0.0,0.0
2021,9,29,83.9,77.8,83.5,0.6,29.4,0,0.0,0.0,0.0
2021,9,30,85.1,77.9,80,0.5,29.4,0,0.0,0.0,0.0
2021,10,1,83.5,76.4,81,1.5,29.4,0.95,2.5,0.0,1.25
2021,10,2,81.8,76,83.4,0.8,29.4,1.26,0.0,0.0,0.0
2021,10,3,83.9,75.5,76.8,1.1,29.4,0.04,0.0,0.0,0.0
2021,10,4,83.9,76.9,80.5,1.9,29.4,0,0.0,0.0,0.0
2021,10,5,84.4,76.1,78,1.8,29.4,0,0.0,0.0,0.0
2021,10,6,82.3,76.3,82.8,2.6,29.3,0.38,8.0,0.5,4.25
2021,10,7,83.4,76.6,81.1,1,29.3,0.42,0.0,0.0,0.0
2021,10,8,83.9,76,78.6,0.8,29.3,0.04,0.0,0.0,0.0
2021,10,9,85,77.1,79.8,1.1,29.3,0,0.0,0.0,0.0
2021,10,10,86.5,75.4,70.5,4.9,29.2,0,4.5,7.0,5.75
2021,10,11,81.9,76.4,84.1,2.3,29.2,0.76,9.5,18.0,13.75
2021,10,12,80.9,77.3,90,0.9,29.3,1.1,22.0,33.5,27.75
2021,10,13,82.4,77.9,87.1,2.1,29.2,0.69,2.0,25.5,13.75
2021,10,14,81.8,76.4,84.4,1,29.2,0.22,5.0,6.5,5.75
2021,10,15,77.8,74.9,91,1,29.3,0.55,9.0,44.5,26.75
2021,10,16,77.4,75.6,94,1.1,29.4,4.17,24.5,34.0,29.25
2021,10,17,77.1,75.1,94.1,0.9,29.4,2.51,39.0,11.5,25.25
2021,10,18,75.4,72.9,91.4,1.1,29.5,1.89,11.0,13.5,12.25
2021,10,19,75.8,73.9,93.5,0.9,29.5,0.69,1.5,1.0,1.25
2021,10,20,81.4,75.5,83.9,1.1,29.5,0.27,0.0,0.0,0.0
2021,10,21,81.6,76.6,86.1,1.4,29.4,1.06,0.0,0.0,0.0
2021,10,22,82.1,76,82.4,1.9,29.5,1.06,0.0,0.0,0.0
2021,10,23,78,75.3,91.4,1.9,29.5,0.26,0.0,0.0,0.0
2021,10,24,79.1,75.1,87.8,1,29.5,0.2,0.5,1.0,0.75
2021,10,25,79.3,75.3,86.9,0.8,29.5,0.07,0.5,0.0,0.25
2021,10,26,78.6,74.8,87.9,0.6,29.5,0.07,0.5,0.5,0.5
2021,10,27,80.1,74.6,84.8,0.3,29.4,0,0.0,0.0,0.0
2021,10,28,80.8,74.6,83.1,0.5,29.4,0,8.0,0.5,4.25
2021,10,29,77.9,75.3,92.3,0.6,29.5,0.27,5.5,11.0,8.25
2021,10,30,80.6,75.9,85.8,0,29.5,0.46,0.0,0.0,0.0
2021,10,31,81.1,75.9,84.5,0,29.5,0.01,0.0,0.0,0.0
2021,11,1,80.8,76,85.9,0.9,29.5,1.79,0.0,0.0,0.0
2021,11,2,79.5,76.3,90.3,1.3,29.5,0.56,1.5,3.0,2.25
2021,11,3,80.9,76,87.3,0.3,29.5,0.56,0.0,0.0,0.0
2021,11,4,81.1,75.6,84.8,0.8,29.4,0,0.0,0.0,0.0
2021,11,5,81.6,75,81.6,1,29.4,0,0.0,0.0,0.0
2021,11,6,82,75.4,81.6,0.9,29.4,0,0.0,0.0,0.0
2021,11,7,82.4,75.6,81.6,0.6,29.4,0,4.5,5.5,5.0
2021,11,8,80.4,76.6,88.8,0.6,29.4,0.76,8.5,5.5,7.0
2021,11,9,80.8,74.9,83.6,0.5,29.5,0.76,0.0,0.0,0.0
2021,11,10,79.3,74,84.8,0.5,29.5,0,0.0,0.0,0.0
2021,11,11,79.4,73,82.1,0.6,29.5,0,0.0,0.0,0.0
2021,11,12,79.4,73.1,82.4,1.1,29.5,0,0.0,0.0,0.0
2021,11,13,80.4,73,79,0.5,29.5,0,0.0,0.0,0.0
2021,11,14,78.6,73.8,85.4,1,29.5,0,0.0,0.0,0.0
2021,11,15,79.8,74,84.1,0.9,29.4,0,0.0,0.0,0.0
2021,11,16,80.5,75,84.3,0.5,29.4,0,1.0,0.0,0.5
2021,11,17,80.6,75,84.1,0.6,29.4,0,1.0,1.0,1.0
2021,11,18,81.5,74.9,82.4,1,29.4,0,0.0,0.0,0.0
2021,11,19,81.8,74.8,81.1,0.5,29.4,0,0.0,0.0,0.0
2021,11,20,82.5,75.3,80.1,0.5,29.3,0,0.0,0.0,0.0
2021,11,21,82.9,75,79.3,0.5,29.4,0,0.0,0.0,0.0
2021,11,22,80.8,74.8,83.4,0.6,29.4,0,0.0,0.0,0.0
2021,11,23,82,73.3,76.5,1.3,29.4,0,0.0,0.0,0.0
2021,11,24,79,71.6,78.8,2.1,29.5,0,0.0,0.0,0.0
2021,11,25,78.6,71.9,80.3,0.9,29.5,0,0.0,0.0,0.0
2021,11,26,79,71.6,79.6,0.5,29.5,0,0.0,0.0,0.0
2021,11,27,77.3,70.9,81.3,0.9,29.5,0.01,0.0,0.0,0.0
2021,11,28,77.8,68.6,75.8,1,29.5,0.01,0.0,0.0,0.0
2021,11,29,76.8,68.4,77.5,0.8,29.5,0,0.0,0.0,0.0
2021,11,30,76.4,67.6,76.1,1.8,29.5,0,0.0,0.0,0.0
2021,12,1,77.4,66.1,70,2.1,29.5,0,0.0,0.0,0.0
2021,12,2,74.6,65.6,76.3,0.9,29.6,0,0.0,0.0,0.0
2021,12,3,73.5,64.6,75.6,1.1,29.6,0,0.0,0.0,0.0
2021,12,4,72.1,59.9,69.9,1.5,29.6,0,0.0,0.0,0.0
2021,12,5,68.5,57.4,71.8,1.5,29.6,0,0.0,0.0,0.0
2021,12,6,69.4,58.6,71.3,1,29.6,0,0.0,0.0,0.0
2021,12,7,70.9,60.4,72.5,0.6,29.6,0,0.0,0.0,0.0
2021,12,8,70.9,57.9,68.5,1,29.6,0,0.0,0.0,0.0
2021,12,9,72,62.9,76.4,1.5,29.6,0,0.0,0.0,0.0
2021,12,10,75.6,66.1,74.5,0.8,29.6,0,0.0,0.0,0.0
2021,12,11,76,67.4,76.9,0.9,29.6,0,0.0,0.0,0.0
2021,12,12,75.1,65.8,75,1.6,29.6,0,0.0,0.0,0.0
2021,12,13,74.4,65.3,75.9,0.5,29.6,0,0.0,0.0,0.0
2021,12,14,73.6,63.9,74.1,1.6,29.5,0,0.0,0.0,0.0
2021,12,15,73.6,64,74.3,1,29.5,0,0.0,0.0,0.0
2021,12,16,74.1,63.9,73.6,1.3,29.5,0,0.0,0.0,0.0
2021,12,17,75.1,64.3,72.6,2,29.5,0,0.0,0.0,0.0
2021,12,18,73.6,65.9,77.4,0.9,29.5,0,0.0,0.0,0.0
2021,12,19,71.6,61.9,74.1,1.3,29.6,0,0.0,0.0,0.0
2021,12,20,70.6,61.5,75.6,1.3,29.5,0,0.0,0.0,0.0
2021,12,21,71.6,61.1,72.3,0.8,29.5,0,0.0,0.0,0.0
2021,12,22,72.8,62.3,73.1,1.1,29.5,0,0.0,0.0,0.0
2021,12,23,73.4,64.1,74.9,0.5,29.5,0,0.0,0.0,0.0
2021,12,24,75,65.9,75.3,0.9,29.5,0,0.0,0.0,0.0
2021,12,25,75.9,67.6,77.3,0.8,29.5,0,0.0,0.0,0.0
2021,12,26,77.9,69,75.9,0.6,29.6,0,0.0,0.0,0.0
2021,12,27,77,68.8,77.4,1.3,29.6,0,0.0,0.0,0.0
2021,12,28,76.8,68.3,77.1,1.4,29.6,0,0.0,0.0,0.0
2021,12,29,77.1,65.8,70.9,1.5,29.6,0,0.0,0.0,0.0
2021,12,30,77.5,67.8,74.6,1,29.6,0,0.0,0.0,0.0
2021,12,31,78.1,67.4,71.8,1.6,29.6,0,0.0,0.0,0.0
2022,1,1,75.8,66.6,75.1,1.1,29.6,0,0.0,0.0,0.0
2022,1,2,76.4,66,72.9,1.3,29.6,0,0.0,0.0,0.0
2022,1,3,74,64.3,74,0.4,29.5,0,0.0,0.0,0.0
2022,1,4,75.5,64.5,71.6,1.3,29.5,0,0.0,0.0,0.0
2022,1,5,76.6,65.9,72,0.8,29.5,0,0.0,0.0,0.0
2022,1,6,77.5,66.5,71.6,1.5,29.5,0,0.0,0.0,0.0
2022,1,7,77.3,65.3,69.4,1.3,29.5,0,0.0,0.0,0.0
2022,1,8,77.1,65.1,69.9,1.1,29.5,0,0.0,0.0,0.0
2022,1,9,77,65.1,69.8,0.6,29.5,0,0.0,0.0,0.0
2022,1,10,77.6,64.5,67.8,0.9,29.5,0,0.0,0.0,0.0
2022,1,11,77.3,63.5,65.8,0.5,29.5,0,0.0,0.0,0.0
2022,1,12,76.1,64.3,69.3,0.9,29.5,0,0.0,0.0,0.0
2022,1,13,78.5,66,68.1,1.3,29.5,0,0.0,0.0,0.0
2022,1,14,79.3,66.9,68.1,1.5,29.5,0,0.0,0.0,0.0
2022,1,15,78.1,67,70.6,1.3,29.5,0,0.0,0.0,0.0
2022,1,16,80.4,66.3,65.5,1,29.5,0,0.0,0.0,0.0
2022,1,17,80.6,67.6,67.3,2.3,29.5,0,0.0,0.0,0.0
2022,1,18,80,67.9,68.4,1.6,29.5,0,0.0,0.0,0.0
2022,1,19,78.5,65.9,67.9,2.1,29.5,0,2.0,0.0,1.0
2022,1,20,78.9,66.5,68,2.1,29.4,0,0.0,0.0,0.0
2022,1,21,77.6,67.5,73.3,1.8,29.4,0.02,0.0,0.0,0.0
2022,1,22,76.1,66.8,75.5,0.8,29.4,0.02,0.0,0.5,0.25
2022,1,23,77.5,62.5,64.6,1.9,29.4,0,0.0,0.0,0.0
2022,1,24,78,62.4,62.8,1.4,29.4,0,0.0,0.0,0.0
2022,1,25,78,63,63.6,1.6,29.4,0,0.0,0.0,0.0
2022,1,26,77.4,60.6,59.3,1.3,29.4,0,0.0,0.0,0.0
2022,1,27,79,60.8,56.9,3.1,29.4,0,0.0,0.0,0.0
2022,1,28,79.8,60.9,57,2.6,29.4,0,0.0,0.0,0.0
2022,1,29,80.6,63.4,58.1,3.3,29.4,0,0.0,0.0,0.0
2022,1,30,78.1,60.9,58.6,5.5,29.4,0,0.0,0.0,0.0
2022,1,31,78.1,57,53.1,2.9,29.4,0,0.0,0.0,0.0
2022,2,1,80.4,59.4,51.3,3,29.4,0,0.0,0.0,0.0
2022,2,2,81,58.9,48.5,4.4,29.4,0,0.0,0.0,0.0
2022,2,3,82.4,64.4,56.1,1.6,29.4,0,0.0,0.0,0.0
2022,2,4,78.8,67.9,72.9,1.3,29.4,0.27,24.0,0.0,12.0
2022,2,5,73,70.4,91.6,1.3,29.5,1.58,15.5,4.5,10.0
2022,2,6,75.1,68.9,81.6,1,29.5,1.32,0.0,0.0,0.0
2022,2,7,79.4,67.5,70.3,2.1,29.4,0,0.0,0.0,0.0
2022,2,8,80.4,63.9,60.4,1.6,29.4,0,0.0,0.0,0.0
2022,2,9,80.9,63.9,58.6,1.4,29.4,0,0.0,0.0,0.0
2022,2,10,81.4,66.8,62.3,0.8,29.4,0,0.0,0.0,0.0
